model_name;model_timeMillis;model_timeDeterminization;model_timeMinimization;model_timeEigen;model_netSize;model_automatonSizeOrig;model_automatonSizeDeterministic;model_automatonSize;model_entropy;model_largestEigenValue;model_entropyComputationConverged;model_convergenceThreshold;logModel_name;logModel_timeMillis;logModel_timeDeterminization;logModel_timeMinimization;logModel_timeEigen;logModel_netSize;logModel_automatonSizeOrig;logModel_automatonSizeDeterministic;logModel_automatonSize;logModel_entropy;logModel_largestEigenValue;logModel_entropyComputationConverged;logModel_convergenceThreshold;log_name;log_timeMillis;log_timeDeterminization;log_timeMinimization;log_timeEigen;log_netSize;log_automatonSizeOrig;log_automatonSizeDeterministic;log_automatonSize;log_entropy;log_largestEigenValue;log_entropyComputationConverged;log_convergenceThreshold
noID imported from (data/javert/Figure 10.pnml);0;0;1;1;24;11;11;11;1.5849706442942104;3.0000169341319003;TRUE;1.0E-7;Log7 (from noID imported from (data/javert/Figure 10.pnml));0;0;0;1;2;12;12;12;0.08701355729339966;1.0621691678642553;TRUE;1.0E-7;Log7 (from noID imported from (data/javert/Figure 10.pnml));0;0;0;1;2;12;12;12;0.08701355729339966;1.0621691678642553;TRUE;1.0E-7
93af33ed-47dd-4332-adf7-560bc45a66c5;0;0;1;1;24;12;12;12;0.08701355729339845;1.0621691678642544;TRUE;1.0E-7;Log7 (from noID imported from (data/javert/Figure 10.pnml));0;0;0;1;2;12;12;12;0.08701355729381374;1.0621691678645602;TRUE;1.0E-7;Log7 (from noID imported from (data/javert/Figure 10.pnml));0;0;0;1;2;12;12;12;0.08701355729381374;1.0621691678645602;TRUE;1.0E-7
noID imported from (data/javert/Figure 10.pnml);0;0;0;1;11;11;11;11;1.5849706442942106;3.000016934131901;TRUE;1.0E-7;MdM;0;0;0;1;12;12;12;12;0.08701355729340328;1.062169167864258;TRUE;1.0E-7;93af33ed-47dd-4332-adf7-560bc45a66c5;0;0;1;1;12;12;12;12;0.08701355729341745;1.0621691678642684;TRUE;1.0E-7
