model_name;model_timeMillis;model_timeDeterminization;model_timeMinimization;model_timeEigen;model_netSize;model_automatonSizeOrig;model_automatonSizeDeterministic;model_automatonSize;model_entropy;model_largestEigenValue;model_entropyComputationConverged;model_convergenceThreshold;logModel_name;logModel_timeMillis;logModel_timeDeterminization;logModel_timeMinimization;logModel_timeEigen;logModel_netSize;logModel_automatonSizeOrig;logModel_automatonSizeDeterministic;logModel_automatonSize;logModel_entropy;logModel_largestEigenValue;logModel_entropyComputationConverged;logModel_convergenceThreshold;log_name;log_timeMillis;log_timeDeterminization;log_timeMinimization;log_timeEigen;log_netSize;log_automatonSizeOrig;log_automatonSizeDeterministic;log_automatonSize;log_entropy;log_largestEigenValue;log_entropyComputationConverged;log_convergenceThreshold
noID imported from (data/javert/Figure 13a.pnml);0;0;0;1;11;5;5;5;1.0398173866263032;2.0559673967128176;TRUE;1.0E-7;Log8 (from noID imported from (data/javert/Figure 13a.pnml));0;0;1;2;7;13;13;13;0.32675838866572615;1.2541921445952147;TRUE;1.0E-7;Log8 (from noID imported from (data/javert/Figure 13a.pnml));0;0;1;2;7;13;13;13;0.32675838866572615;1.2541921445952147;TRUE;1.0E-7
9b95c60b-a4e0-49ac-a022-2a9c2050cef7;0;0;0;1;25;7;7;7;0.5723930144969346;1.4869880099104444;TRUE;1.0E-7;Log8 (from noID imported from (data/javert/Figure 13a.pnml));0;0;1;1;7;8;8;8;0.3142295188765311;1.2433474577677095;TRUE;1.0E-7;Log8 (from noID imported from (data/javert/Figure 13a.pnml));0;0;1;2;7;13;13;13;0.32675838866572743;1.2541921445952158;TRUE;1.0E-7
noID imported from (data/javert/Figure 13a.pnml);0;0;0;1;5;5;5;5;1.0398173866263078;2.0559673967128242;TRUE;1.0E-7;MdM;0;1;0;1;7;7;7;7;0.5723930144808144;1.4869880098938293;TRUE;1.0E-7;9b95c60b-a4e0-49ac-a022-2a9c2050cef7;0;0;0;1;7;7;7;7;0.5723930144966793;1.4869880099101813;TRUE;1.0E-7
