model_name;model_timeMillis;model_timeDeterminization;model_timeMinimization;model_timeEigen;model_netSize;model_automatonSizeOrig;model_automatonSizeDeterministic;model_automatonSize;model_entropy;model_largestEigenValue;model_entropyComputationConverged;model_convergenceThreshold;logModel_name;logModel_timeMillis;logModel_timeDeterminization;logModel_timeMinimization;logModel_timeEigen;logModel_netSize;logModel_automatonSizeOrig;logModel_automatonSizeDeterministic;logModel_automatonSize;logModel_entropy;logModel_largestEigenValue;logModel_entropyComputationConverged;logModel_convergenceThreshold;log_name;log_timeMillis;log_timeDeterminization;log_timeMinimization;log_timeEigen;log_netSize;log_automatonSizeOrig;log_automatonSizeDeterministic;log_automatonSize;log_entropy;log_largestEigenValue;log_entropyComputationConverged;log_convergenceThreshold
noID imported from (data/javert/Figure 13a.pnml);0;0;0;1;11;5;5;5;1.039817386626305;2.0559673967128202;TRUE;1.0E-7;Log8 (from noID imported from (data/javert/Figure 13a.pnml));0;0;0;1;2;6;6;6;0.18234160805986047;1.1347241384015208;TRUE;1.0E-7;Log8 (from noID imported from (data/javert/Figure 13a.pnml));0;0;0;1;2;6;6;6;0.18234160805986047;1.1347241384015208;TRUE;1.0E-7
75490fcd-be97-4cef-a7f3-0b2360cdd640;0;0;0;1;12;6;6;6;0.18234160805985875;1.1347241384015194;TRUE;1.0E-7;Log8 (from noID imported from (data/javert/Figure 13a.pnml));0;0;0;0;2;6;6;6;0.18234160805985847;1.1347241384015192;TRUE;1.0E-7;Log8 (from noID imported from (data/javert/Figure 13a.pnml));0;0;0;0;2;6;6;6;0.18234160805985847;1.1347241384015192;TRUE;1.0E-7
noID imported from (data/javert/Figure 13a.pnml);0;0;0;0;5;5;5;5;1.0398173866263034;2.055967396712818;TRUE;1.0E-7;MdM;0;0;0;0;6;6;6;6;0.18234160805986074;1.134724138401521;TRUE;1.0E-7;75490fcd-be97-4cef-a7f3-0b2360cdd640;0;0;1;0;6;6;6;6;0.18234160805985963;1.13472413840152;TRUE;1.0E-7
