model_name;model_timeMillis;model_timeDeterminization;model_timeMinimization;model_timeEigen;model_netSize;model_automatonSizeOrig;model_automatonSizeDeterministic;model_automatonSize;model_entropy;model_largestEigenValue;model_entropyComputationConverged;model_convergenceThreshold;logModel_name;logModel_timeMillis;logModel_timeDeterminization;logModel_timeMinimization;logModel_timeEigen;logModel_netSize;logModel_automatonSizeOrig;logModel_automatonSizeDeterministic;logModel_automatonSize;logModel_entropy;logModel_largestEigenValue;logModel_entropyComputationConverged;logModel_convergenceThreshold;log_name;log_timeMillis;log_timeDeterminization;log_timeMinimization;log_timeEigen;log_netSize;log_automatonSizeOrig;log_automatonSizeDeterministic;log_automatonSize;log_entropy;log_largestEigenValue;log_entropyComputationConverged;log_convergenceThreshold
noID imported from (data/javert/Figure 13a.pnml);0;0;0;0;11;5;5;5;1.0398173866263054;2.0559673967128207;TRUE;1.0E-7;Log10 (from noID imported from (data/javert/Figure 13a.pnml));0;0;1;0;1;5;5;5;0.0;1.0;TRUE;1.0E-7;Log10 (from noID imported from (data/javert/Figure 13a.pnml));0;0;1;0;1;5;5;5;0.0;1.0;TRUE;1.0E-7
931d8b26-fece-4471-9e91-fb342b2f9f3d;0;1;0;0;9;5;5;5;0.0;1.0;TRUE;1.0E-7;Log10 (from noID imported from (data/javert/Figure 13a.pnml));0;0;0;0;1;5;5;5;0.0;1.0;TRUE;1.0E-7;Log10 (from noID imported from (data/javert/Figure 13a.pnml));0;0;0;0;1;5;5;5;0.0;1.0;TRUE;1.0E-7
noID imported from (data/javert/Figure 13a.pnml);0;0;0;1;5;5;5;5;1.039817386626306;2.0559673967128216;TRUE;1.0E-7;MdM;0;0;1;0;5;5;5;5;0.0;1.0;TRUE;1.0E-7;931d8b26-fece-4471-9e91-fb342b2f9f3d;0;0;0;0;5;5;5;5;0.0;1.0;TRUE;1.0E-7
