model_name;model_timeMillis;model_timeDeterminization;model_timeMinimization;model_timeEigen;model_netSize;model_automatonSizeOrig;model_automatonSizeDeterministic;model_automatonSize;model_entropy;model_largestEigenValue;model_entropyComputationConverged;model_convergenceThreshold;logModel_name;logModel_timeMillis;logModel_timeDeterminization;logModel_timeMinimization;logModel_timeEigen;logModel_netSize;logModel_automatonSizeOrig;logModel_automatonSizeDeterministic;logModel_automatonSize;logModel_entropy;logModel_largestEigenValue;logModel_entropyComputationConverged;logModel_convergenceThreshold;log_name;log_timeMillis;log_timeDeterminization;log_timeMinimization;log_timeEigen;log_netSize;log_automatonSizeOrig;log_automatonSizeDeterministic;log_automatonSize;log_entropy;log_largestEigenValue;log_entropyComputationConverged;log_convergenceThreshold
noID imported from (data/javert/Figure 13a.pnml);0;1;0;0;11;5;5;5;1.0398173866263027;2.055967396712817;TRUE;1.0E-7;Log8 (from noID imported from (data/javert/Figure 13a.pnml));0;0;0;14;30;21;21;21;0.4794263694198887;1.3941892119721533;TRUE;1.0E-7;Log8 (from noID imported from (data/javert/Figure 13a.pnml));0;0;0;14;30;21;21;21;0.4794263694198887;1.3941892119721533;TRUE;1.0E-7
2d59b1a2-40e7-4a17-a491-4fe2c8d00a1f;0;0;0;3;20;8;8;8;0.3790866865097983;1.3005182878057615;TRUE;1.0E-7;Log8 (from noID imported from (data/javert/Figure 13a.pnml));0;1;0;1;30;7;7;7;0.33659812143319107;1.2627754528606876;TRUE;1.0E-7;Log8 (from noID imported from (data/javert/Figure 13a.pnml));0;0;1;16;30;21;21;21;0.47942636941989164;1.3941892119721562;TRUE;1.0E-7
noID imported from (data/javert/Figure 13a.pnml);0;0;0;1;5;5;5;5;1.0398173866263047;2.05596739671282;TRUE;1.0E-7;MdM;0;0;0;3;8;8;8;8;0.37908668650980176;1.3005182878057646;TRUE;1.0E-7;2d59b1a2-40e7-4a17-a491-4fe2c8d00a1f;0;0;0;3;8;8;8;8;0.37908668650979904;1.3005182878057622;TRUE;1.0E-7
