model_name;model_timeMillis;model_timeDeterminization;model_timeMinimization;model_timeEigen;model_netSize;model_automatonSizeOrig;model_automatonSizeDeterministic;model_automatonSize;model_entropy;model_largestEigenValue;model_entropyComputationConverged;model_convergenceThreshold;logModel_name;logModel_timeMillis;logModel_timeDeterminization;logModel_timeMinimization;logModel_timeEigen;logModel_netSize;logModel_automatonSizeOrig;logModel_automatonSizeDeterministic;logModel_automatonSize;logModel_entropy;logModel_largestEigenValue;logModel_entropyComputationConverged;logModel_convergenceThreshold;log_name;log_timeMillis;log_timeDeterminization;log_timeMinimization;log_timeEigen;log_netSize;log_automatonSizeOrig;log_automatonSizeDeterministic;log_automatonSize;log_entropy;log_largestEigenValue;log_entropyComputationConverged;log_convergenceThreshold
noID imported from (data/javert/Figure 13b.pnml);0;0;0;1;10;5;5;5;0.405685231375827;1.3247179572447483;TRUE;1.0E-7;Log9 (from noID imported from (data/javert/Figure 13b.pnml));0;0;0;1;20;8;8;8;0.31422951887652545;1.2433474577677046;TRUE;1.0E-7;Log9 (from noID imported from (data/javert/Figure 13b.pnml));0;0;0;1;20;8;8;8;0.31422951887652545;1.2433474577677046;TRUE;1.0E-7
af79e282-9fd5-4a62-990d-62d02ec6cb15;0;1;0;0;12;6;6;6;0.18234160805985622;1.1347241384015174;TRUE;1.0E-7;Log9 (from noID imported from (data/javert/Figure 13b.pnml));0;0;0;0;20;6;6;6;0.18234160805985566;1.134724138401517;TRUE;1.0E-7;Log9 (from noID imported from (data/javert/Figure 13b.pnml));0;0;0;0;20;8;8;8;0.31422951887662126;1.2433474577677872;TRUE;1.0E-7
noID imported from (data/javert/Figure 13b.pnml);0;0;0;0;5;5;5;5;0.40568523137582485;1.3247179572447463;TRUE;1.0E-7;MdM;0;0;0;0;6;6;6;6;0.18234160805985875;1.1347241384015194;TRUE;1.0E-7;af79e282-9fd5-4a62-990d-62d02ec6cb15;0;0;0;0;6;6;6;6;0.18234160805985963;1.13472413840152;TRUE;1.0E-7
