model_name;model_timeMillis;model_timeDeterminization;model_timeMinimization;model_timeEigen;model_netSize;model_automatonSizeOrig;model_automatonSizeDeterministic;model_automatonSize;model_entropy;model_largestEigenValue;model_entropyComputationConverged;model_convergenceThreshold;logModel_name;logModel_timeMillis;logModel_timeDeterminization;logModel_timeMinimization;logModel_timeEigen;logModel_netSize;logModel_automatonSizeOrig;logModel_automatonSizeDeterministic;logModel_automatonSize;logModel_entropy;logModel_largestEigenValue;logModel_entropyComputationConverged;logModel_convergenceThreshold;log_name;log_timeMillis;log_timeDeterminization;log_timeMinimization;log_timeEigen;log_netSize;log_automatonSizeOrig;log_automatonSizeDeterministic;log_automatonSize;log_entropy;log_largestEigenValue;log_entropyComputationConverged;log_convergenceThreshold
noID imported from (data/javert/Figure 13b.pnml);0;0;0;0;10;5;5;5;0.40568523137582435;1.3247179572447458;TRUE;1.0E-7;Log9 (from noID imported from (data/javert/Figure 13b.pnml));0;0;0;2;3000;20;20;20;0.3998689050369114;1.3193880150381943;TRUE;1.0E-7;Log9 (from noID imported from (data/javert/Figure 13b.pnml));0;0;0;2;3000;20;20;20;0.3998689050369114;1.3193880150381943;TRUE;1.0E-7
92f471a2-1389-4ecc-be3a-791ae17e0a58;0;0;0;0;12;6;6;6;0.18234160805985902;1.1347241384015196;TRUE;1.0E-7;Log9 (from noID imported from (data/javert/Figure 13b.pnml));0;0;0;0;3000;6;6;6;0.18234160805986047;1.1347241384015208;TRUE;1.0E-7;Log9 (from noID imported from (data/javert/Figure 13b.pnml));0;0;0;4;3000;20;20;20;0.39986890503691525;1.3193880150381978;TRUE;1.0E-7
noID imported from (data/javert/Figure 13b.pnml);0;0;0;0;5;5;5;5;0.40568523137582296;1.3247179572447445;TRUE;1.0E-7;MdM;0;0;0;0;6;6;6;6;0.18234160805986047;1.1347241384015208;TRUE;1.0E-7;92f471a2-1389-4ecc-be3a-791ae17e0a58;0;0;0;1;6;6;6;6;0.18234160805985847;1.1347241384015192;TRUE;1.0E-7
