model_name;model_timeMillis;model_timeDeterminization;model_timeMinimization;model_timeEigen;model_netSize;model_automatonSizeOrig;model_automatonSizeDeterministic;model_automatonSize;model_entropy;model_largestEigenValue;model_entropyComputationConverged;model_convergenceThreshold;logModel_name;logModel_timeMillis;logModel_timeDeterminization;logModel_timeMinimization;logModel_timeEigen;logModel_netSize;logModel_automatonSizeOrig;logModel_automatonSizeDeterministic;logModel_automatonSize;logModel_entropy;logModel_largestEigenValue;logModel_entropyComputationConverged;logModel_convergenceThreshold;log_name;log_timeMillis;log_timeDeterminization;log_timeMinimization;log_timeEigen;log_netSize;log_automatonSizeOrig;log_automatonSizeDeterministic;log_automatonSize;log_entropy;log_largestEigenValue;log_entropyComputationConverged;log_convergenceThreshold
noID imported from (data/javert/Figure 13b.pnml);0;0;1;0;10;5;5;5;0.4056852313758275;1.3247179572447487;TRUE;1.0E-7;Log9 (from noID imported from (data/javert/Figure 13b.pnml));0;0;0;2;300;16;16;16;0.39191711950400526;1.3121358723436969;TRUE;1.0E-7;Log9 (from noID imported from (data/javert/Figure 13b.pnml));0;0;0;2;300;16;16;16;0.39191711950400526;1.3121358723436969;TRUE;1.0E-7
465ae1a7-da24-49b9-ac6e-9816d8ea6ce9;0;0;0;1;12;6;6;6;0.18234160805986102;1.1347241384015212;TRUE;1.0E-7;Log9 (from noID imported from (data/javert/Figure 13b.pnml));0;0;0;0;300;6;6;6;0.18234160805985902;1.1347241384015196;TRUE;1.0E-7;Log9 (from noID imported from (data/javert/Figure 13b.pnml));0;0;0;1;300;16;16;16;0.3919171195040079;1.3121358723436993;TRUE;1.0E-7
noID imported from (data/javert/Figure 13b.pnml);0;0;0;0;5;5;5;5;0.4056852313758234;1.324717957244745;TRUE;1.0E-7;MdM;0;0;0;0;6;6;6;6;0.1823416080598599;1.1347241384015203;TRUE;1.0E-7;465ae1a7-da24-49b9-ac6e-9816d8ea6ce9;0;0;1;0;6;6;6;6;0.1823416080598579;1.1347241384015188;TRUE;1.0E-7
