model_name;model_timeMillis;model_timeDeterminization;model_timeMinimization;model_timeEigen;model_netSize;model_automatonSizeOrig;model_automatonSizeDeterministic;model_automatonSize;model_entropy;model_largestEigenValue;model_entropyComputationConverged;model_convergenceThreshold;logModel_name;logModel_timeMillis;logModel_timeDeterminization;logModel_timeMinimization;logModel_timeEigen;logModel_netSize;logModel_automatonSizeOrig;logModel_automatonSizeDeterministic;logModel_automatonSize;logModel_entropy;logModel_largestEigenValue;logModel_entropyComputationConverged;logModel_convergenceThreshold;log_name;log_timeMillis;log_timeDeterminization;log_timeMinimization;log_timeEigen;log_netSize;log_automatonSizeOrig;log_automatonSizeDeterministic;log_automatonSize;log_entropy;log_largestEigenValue;log_entropyComputationConverged;log_convergenceThreshold
noID imported from (data/javert/Figure 13b.pnml);0;0;0;0;10;5;5;5;0.40568523137582485;1.3247179572447463;TRUE;1.0E-7;Log9 (from noID imported from (data/javert/Figure 13b.pnml));0;0;0;0;30;9;9;9;0.34322940482966413;1.2685931039412264;TRUE;1.0E-7;Log9 (from noID imported from (data/javert/Figure 13b.pnml));0;0;0;0;30;9;9;9;0.34322940482966413;1.2685931039412264;TRUE;1.0E-7
8f3e0de4-4b6d-4995-94c0-e594672dab93;0;0;0;0;12;6;6;6;0.18234160805985733;1.1347241384015183;TRUE;1.0E-7;Log9 (from noID imported from (data/javert/Figure 13b.pnml));0;0;0;0;30;6;6;6;0.18234160805986047;1.1347241384015208;TRUE;1.0E-7;Log9 (from noID imported from (data/javert/Figure 13b.pnml));0;0;0;1;30;9;9;9;0.3432294048296687;1.2685931039412304;TRUE;1.0E-7
noID imported from (data/javert/Figure 13b.pnml);0;0;0;1;5;5;5;5;0.40568523137582724;1.3247179572447485;TRUE;1.0E-7;MdM;0;0;1;0;6;6;6;6;0.18234160805985847;1.1347241384015192;TRUE;1.0E-7;8f3e0de4-4b6d-4995-94c0-e594672dab93;0;0;0;0;6;6;6;6;0.18234160805985963;1.13472413840152;TRUE;1.0E-7
