model_name;model_timeMillis;model_timeDeterminization;model_timeMinimization;model_timeEigen;model_netSize;model_automatonSizeOrig;model_automatonSizeDeterministic;model_automatonSize;model_entropy;model_largestEigenValue;model_entropyComputationConverged;model_convergenceThreshold;logModel_name;logModel_timeMillis;logModel_timeDeterminization;logModel_timeMinimization;logModel_timeEigen;logModel_netSize;logModel_automatonSizeOrig;logModel_automatonSizeDeterministic;logModel_automatonSize;logModel_entropy;logModel_largestEigenValue;logModel_entropyComputationConverged;logModel_convergenceThreshold;log_name;log_timeMillis;log_timeDeterminization;log_timeMinimization;log_timeEigen;log_netSize;log_automatonSizeOrig;log_automatonSizeDeterministic;log_automatonSize;log_entropy;log_largestEigenValue;log_entropyComputationConverged;log_convergenceThreshold
noID imported from (data/javert/Figure 13b.pnml);0;0;0;1;10;5;5;5;0.40568523137582535;1.3247179572447467;TRUE;1.0E-7;Log9 (from noID imported from (data/javert/Figure 13b.pnml));0;0;0;1;7;7;7;7;0.26689569708616184;1.20321603361965;TRUE;1.0E-7;Log9 (from noID imported from (data/javert/Figure 13b.pnml));0;0;0;1;7;7;7;7;0.26689569708616184;1.20321603361965;TRUE;1.0E-7
833b878c-16e4-4a45-a446-10ac995ee7ca;0;0;0;0;12;6;6;6;0.18234160805985763;1.1347241384015185;TRUE;1.0E-7;Log9 (from noID imported from (data/javert/Figure 13b.pnml));0;1;0;0;7;6;6;6;0.18234160805985936;1.1347241384015199;TRUE;1.0E-7;Log9 (from noID imported from (data/javert/Figure 13b.pnml));0;0;0;1;7;7;7;7;0.2668956969368211;1.203216033495099;TRUE;1.0E-7
noID imported from (data/javert/Figure 13b.pnml);0;0;0;1;5;5;5;5;0.40568523137582535;1.3247179572447467;TRUE;1.0E-7;MdM;0;0;1;0;6;6;6;6;0.18234160805985936;1.1347241384015199;TRUE;1.0E-7;833b878c-16e4-4a45-a446-10ac995ee7ca;0;0;0;0;6;6;6;6;0.18234160805986047;1.1347241384015208;TRUE;1.0E-7
