model_name;model_timeMillis;model_timeDeterminization;model_timeMinimization;model_timeEigen;model_netSize;model_automatonSizeOrig;model_automatonSizeDeterministic;model_automatonSize;model_entropy;model_largestEigenValue;model_entropyComputationConverged;model_convergenceThreshold;logModel_name;logModel_timeMillis;logModel_timeDeterminization;logModel_timeMinimization;logModel_timeEigen;logModel_netSize;logModel_automatonSizeOrig;logModel_automatonSizeDeterministic;logModel_automatonSize;logModel_entropy;logModel_largestEigenValue;logModel_entropyComputationConverged;logModel_convergenceThreshold;log_name;log_timeMillis;log_timeDeterminization;log_timeMinimization;log_timeEigen;log_netSize;log_automatonSizeOrig;log_automatonSizeDeterministic;log_automatonSize;log_entropy;log_largestEigenValue;log_entropyComputationConverged;log_convergenceThreshold
noID imported from (data/javert/Figure 12.pnml);0;0;0;1;28;10;10;10;2.5849625484402163;6.000000198457996;TRUE;1.0E-7;Log7 (from noID imported from (data/javert/Figure 12.pnml));0;0;6;24;40;287;287;287;0.3299278831813633;1.256950541048855;TRUE;1.0E-7;Log7 (from noID imported from (data/javert/Figure 12.pnml));0;0;6;24;40;287;287;287;0.3299278831813633;1.256950541048855;TRUE;1.0E-7
51d9341b-a3b3-48d4-9fd1-94260a38faaf;0;0;2;538;61;80;80;80;0.9110646451894582;1.8804326627434487;TRUE;3.375E-7;Log7 (from noID imported from (data/javert/Figure 12.pnml));0;0;1;1074;40;34;34;34;0.24807693400614148;1.1876229962687423;TRUE;3.8443359375E-6;Log7 (from noID imported from (data/javert/Figure 12.pnml));0;0;6;18;40;287;287;287;0.32992788318138033;1.25695054104887;TRUE;1.0E-7
noID imported from (data/javert/Figure 12.pnml);0;0;0;1;10;10;10;10;2.5849625484402163;6.000000198457995;TRUE;1.0E-7;MdM;0;0;1;209;80;80;80;80;0.9110646451894702;1.8804326627434644;TRUE;1.5E-7;51d9341b-a3b3-48d4-9fd1-94260a38faaf;0;0;1;990;80;80;80;80;0.9110646451894614;1.8804326627434529;TRUE;1.7085937500000002E-6
