model_name;model_timeMillis;model_timeDeterminization;model_timeMinimization;model_timeEigen;model_netSize;model_automatonSizeOrig;model_automatonSizeDeterministic;model_automatonSize;model_entropy;model_largestEigenValue;model_entropyComputationConverged;model_convergenceThreshold;logModel_name;logModel_timeMillis;logModel_timeDeterminization;logModel_timeMinimization;logModel_timeEigen;logModel_netSize;logModel_automatonSizeOrig;logModel_automatonSizeDeterministic;logModel_automatonSize;logModel_entropy;logModel_largestEigenValue;logModel_entropyComputationConverged;logModel_convergenceThreshold;log_name;log_timeMillis;log_timeDeterminization;log_timeMinimization;log_timeEigen;log_netSize;log_automatonSizeOrig;log_automatonSizeDeterministic;log_automatonSize;log_entropy;log_largestEigenValue;log_entropyComputationConverged;log_convergenceThreshold
M;0;0;0;25;35;36;36;36;1.1946270281027385;2.288856519401171;TRUE;1.0E-7;L;0;53;36266;22134;100000;93894;93894;93894;0.9983798897091412;1.9977553108400534;TRUE;1.0E-7;L;0;53;36266;22134;100000;93894;93894;93894;0.9983798897091412;1.9977553108400534;TRUE;1.0E-7
4deb7b7d-58c6-4ef5-9495-ac19378c3cd1;0;0;0;26;39;36;36;36;1.1946270281027416;2.288856519401176;TRUE;1.0E-7;L;0;54;35776;21749;100000;93894;93894;93894;0.9983798897091397;1.9977553108400514;TRUE;1.0E-7;L;0;54;35776;21749;100000;93894;93894;93894;0.9983798897091397;1.9977553108400514;TRUE;1.0E-7
Md;0;1;1;39;36;36;36;36;1.1946270281027298;2.288856519401157;TRUE;1.0E-7;MdM;0;1;0;23;36;36;36;36;1.1946270281027351;2.2888565194011656;TRUE;1.0E-7;4deb7b7d-58c6-4ef5-9495-ac19378c3cd1;0;1;0;19;36;36;36;36;1.1946270281027356;2.2888565194011665;TRUE;1.0E-7
