model_name;model_timeMillis;model_timeDeterminization;model_timeMinimization;model_timeEigen;model_netSize;model_automatonSizeOrig;model_automatonSizeDeterministic;model_automatonSize;model_entropy;model_largestEigenValue;model_entropyComputationConverged;model_convergenceThreshold;logModel_name;logModel_timeMillis;logModel_timeDeterminization;logModel_timeMinimization;logModel_timeEigen;logModel_netSize;logModel_automatonSizeOrig;logModel_automatonSizeDeterministic;logModel_automatonSize;logModel_entropy;logModel_largestEigenValue;logModel_entropyComputationConverged;logModel_convergenceThreshold;log_name;log_timeMillis;log_timeDeterminization;log_timeMinimization;log_timeEigen;log_netSize;log_automatonSizeOrig;log_automatonSizeDeterministic;log_automatonSize;log_entropy;log_largestEigenValue;log_entropyComputationConverged;log_convergenceThreshold
M;0;0;1;28;35;36;36;36;1.1946270281027345;2.2888565194011647;TRUE;1.0E-7;L;0;0;31;52;100;508;508;508;0.6508029948838883;1.5700418279375048;TRUE;1.0E-7;L;0;0;31;52;100;508;508;508;0.6508029948838883;1.5700418279375048;TRUE;1.0E-7
9e7769f9-56bd-4683-838e-8babba589ef5;0;0;3;41;39;36;36;36;1.1946270281027382;2.2888565194011705;TRUE;1.0E-7;L;0;0;80;54;100;508;508;508;0.6508029948838889;1.5700418279375055;TRUE;1.0E-7;L;0;0;80;54;100;508;508;508;0.6508029948838889;1.5700418279375055;TRUE;1.0E-7
Md;0;0;1;34;36;36;36;36;1.194627028102738;2.28885651940117;TRUE;1.0E-7;MdM;0;0;1;15;36;36;36;36;1.1946270281027342;2.2888565194011643;TRUE;1.0E-7;9e7769f9-56bd-4683-838e-8babba589ef5;0;0;1;25;36;36;36;36;1.194627028102734;2.288856519401164;TRUE;1.0E-7
