model_name;model_timeMillis;model_timeDeterminization;model_timeMinimization;model_timeEigen;model_netSize;model_automatonSizeOrig;model_automatonSizeDeterministic;model_automatonSize;model_entropy;model_largestEigenValue;model_entropyComputationConverged;model_convergenceThreshold;logModel_name;logModel_timeMillis;logModel_timeDeterminization;logModel_timeMinimization;logModel_timeEigen;logModel_netSize;logModel_automatonSizeOrig;logModel_automatonSizeDeterministic;logModel_automatonSize;logModel_entropy;logModel_largestEigenValue;logModel_entropyComputationConverged;logModel_convergenceThreshold;log_name;log_timeMillis;log_timeDeterminization;log_timeMinimization;log_timeEigen;log_netSize;log_automatonSizeOrig;log_automatonSizeDeterministic;log_automatonSize;log_entropy;log_largestEigenValue;log_entropyComputationConverged;log_convergenceThreshold
M;0;1;1;24;35;36;36;36;1.1946270281027356;2.2888565194011665;TRUE;1.0E-7;L;0;2;140;961;1000;2425;2425;2425;0.8445585841080144;1.79571523357393;TRUE;1.0E-7;L;0;2;140;961;1000;2425;2425;2425;0.8445585841080144;1.79571523357393;TRUE;1.0E-7
05b89506-708e-4a1a-9e9b-eebb5f5f7eae;0;0;1;12;39;36;36;36;1.194627028102742;2.2888565194011763;TRUE;1.0E-7;L;0;2;147;1277;1000;2425;2425;2425;0.8445585841080169;1.795715233573933;TRUE;1.0E-7;L;0;2;147;1277;1000;2425;2425;2425;0.8445585841080169;1.795715233573933;TRUE;1.0E-7
Md;0;1;1;52;36;36;36;36;1.1946270281027362;2.2888565194011674;TRUE;1.0E-7;MdM;0;1;0;26;36;36;36;36;1.194627028102741;2.288856519401175;TRUE;1.0E-7;05b89506-708e-4a1a-9e9b-eebb5f5f7eae;0;1;0;21;36;36;36;36;1.1946270281027385;2.288856519401171;TRUE;1.0E-7
