model_name;model_timeMillis;model_timeDeterminization;model_timeMinimization;model_timeEigen;model_netSize;model_automatonSizeOrig;model_automatonSizeDeterministic;model_automatonSize;model_entropy;model_largestEigenValue;model_entropyComputationConverged;model_convergenceThreshold;logModel_name;logModel_timeMillis;logModel_timeDeterminization;logModel_timeMinimization;logModel_timeEigen;logModel_netSize;logModel_automatonSizeOrig;logModel_automatonSizeDeterministic;logModel_automatonSize;logModel_entropy;logModel_largestEigenValue;logModel_entropyComputationConverged;logModel_convergenceThreshold;log_name;log_timeMillis;log_timeDeterminization;log_timeMinimization;log_timeEigen;log_netSize;log_automatonSizeOrig;log_automatonSizeDeterministic;log_automatonSize;log_entropy;log_largestEigenValue;log_entropyComputationConverged;log_convergenceThreshold
noID imported from (data/javert/Figure 01.pnml);0;1;0;1;12;6;6;6;0.36199180069579984;1.2851990332453496;TRUE;1.0E-7;Log1 (from noID imported from (data/javert/Figure 01.pnml));0;0;1;2;2;11;11;11;0.12137380879796626;1.0877702005137888;TRUE;1.0E-7;Log1 (from noID imported from (data/javert/Figure 01.pnml));0;0;1;2;2;11;11;11;0.12137380879796626;1.0877702005137888;TRUE;1.0E-7
0b8c2f4a-5193-49c4-a179-7fb80f155e72;0;0;1;1;19;6;6;6;0.3619918006957993;1.2851990332453491;TRUE;1.0E-7;Log1 (from noID imported from (data/javert/Figure 01.pnml));0;1;0;2;2;11;11;11;0.12137380892240475;1.0877702006076135;TRUE;1.0E-7;Log1 (from noID imported from (data/javert/Figure 01.pnml));0;1;0;2;2;11;11;11;0.12137380892240475;1.0877702006076135;TRUE;1.0E-7
noID imported from (data/javert/Figure 01.pnml);0;0;1;0;6;6;6;6;0.3619918006958001;1.2851990332453498;TRUE;1.0E-7;MdM;0;1;0;0;1;1;1;1;-Infinity;0.0;TRUE;1.0E-7;0b8c2f4a-5193-49c4-a179-7fb80f155e72;0;0;0;1;6;6;6;6;0.36199180069579984;1.2851990332453496;TRUE;1.0E-7
